invoice_id,invoice_date,vendor_id,vendor_name,currency,line_item_number,item_code,description,quantity,unit_price,line_total,po_id,po_quantity,po_unit_price,po_line_total,grn_id,grn_quantity,mismatch_type,is_mismatch
INV0222_DUP,13-10-2024,V001,Vendor_1,INR,2,ITM0037,Widget part gadget device assembly,17,232.81,3957.77,PO0222,17,232.81,3957.77,GRN0222,17,duplicate_invoice,1
INV0222,13-10-2024,V001,Vendor_1,INR,3,ITM0004,Widget part unit,11,299.2,3291.2,PO0222,11,299.2,3291.2,GRN0222,11,item_not_in_po,1
INV0222,13-10-2024,V001,Vendor_1,INR,4,ITM0019,Assembly component widget device device device widget,7,260.55,1823.85,PO0222,7,260.55,1823.85,GRN0222,7,MATCH,0
INV0222,13-10-2024,V001,Vendor_1,INR,5,ITM0036,Gadget accessory unit gadget unit device,1,403.78,403.78,PO0222,1,403.78,403.78,GRN0222,1,MATCH,0
INV0223,15-11-2024,V007,Vendor_7,USD,1,ITM0005,Gadget part assembly,8,106.13,849.04,PO0223,8,106.13,849.04,GRN0223,0,grn_not_received,1
INV0223,15-11-2024,V007,Vendor_7,USD,2,ITM0031,Part module widget,4,153.46,613.84,PO0223,4,153.46,613.84,GRN0223,4,item_not_in_po,1
INV0223,15-11-2024,V007,Vendor_7,USD,3,ITM0031,Part part assembly part,15,503.03,6455.4,PO0223,15,430.36,6455.4,GRN0223,15,price_mismatch,1
INV0223,15-11-2024,V007,Vendor_7,USD,4,ITM0040,Module unit gadget,8,89.53,716.24,PO0223,8,89.53,716.24,GRN0223,8,MATCH,0
INV0223,15-11-2024,V007,Vendor_7,USD,5,ITM0048,Gadget assembly component widget unit module component,13,350.34,4554.42,PO0223,13,350.34,4554.42,GRN0223,13,MATCH,0
INV0224,24-02-2024,V015,Vendor_15,INR,1,ITM0028,Widget assembly unit widget,10,21.87,218.7,PO0224,10,21.87,218.7,GRN0224,10,MATCH,0
INV0224,24-02-2024,V015,Vendor_15,INR,2,ITM0042,Assembly accessory module gadget part assembly widget,6,182.09,1092.54,PO0224,6,182.09,1092.54,GRN0224,6,MATCH,0
INV0224,24-02-2024,V015,Vendor_15,INR,3,ITM0033,Module device module widget,5,179.17,895.85,PO0224,5,179.17,895.85,GRN0224,0,grn_not_received,1
INV0224,24-02-2024,V015,Vendor_15,INR,4,ITM0047,Module device part component device component module,14,191.38,3062.08,PO0224,16,191.38,3062.08,GRN0224,16,quantity_mismatch,1
INV0224,24-02-2024,V015,Vendor_15,INR,5,ITM0031,Unit unit accessory device assembly gadget component,19,177.31,3368.89,PO0224,19,177.31,3368.89,GRN0224,19,MATCH,0
INV0225,12-11-2024,V013,Vendor_13,USD,1,ITM0003,Part gadget widget,4,252.22,1008.88,PO0225,4,252.22,1008.88,GRN0225,4,MATCH,0
INV0225,12-11-2024,V013,Vendor_13,USD,2,ITM0044,Component component device accessory part widget,6,365.44,2192.64,PO0225,6,365.44,2192.64,GRN0225,6,MATCH,0
INV0225,12-11-2024,V013,Vendor_13,USD,3,ITM0025,Accessory widget component widget device module,12,357.21,3662.76,PO0225,12,305.23,3662.76,GRN0225,12,price_mismatch,1
INV0225,12-11-2024,V013,Vendor_13,USD,4,ITM0002,Component device module accessory,19,280.45,5328.55,PO0225,19,280.45,5328.55,GRN0225,19,MATCH,0
INV0225,12-11-2024,V013,Vendor_13,USD,5,ITM0013,Assembly device component device module,17,405.29,6889.93,PO0225,17,405.29,6889.93,GRN0225,17,MATCH,0
INV0226,08-04-2024,V003,Vendor_3,USD,1,ITM0041,Gadget part accessory,12,388.32,4659.84,PO0226,12,388.32,4659.84,GRN0226,12,MATCH,0
INV0226,08-04-2024,V003,Vendor_3,USD,2,ITM0037,Part module device accessory device assembly gadget,7,287.33,2011.31,PO0226,7,287.33,2011.31,GRN0226,7,MATCH,0
INV0226_DUP,08-04-2024,V003,Vendor_3,USD,3,ITM0031,Module unit unit gadget widget module module,3,286.73,860.19,PO0226,3,286.73,860.19,GRN0226,3,duplicate_invoice,1
INV0226,08-04-2024,V003,Vendor_3,USD,4,ITM0009,Component gadget component unit component component accessory,9,198.26,1784.34,PO0226,9,198.26,1784.34,GRN0226,9,MATCH,0
INV0226,08-04-2024,V003,Vendor_3,USD,5,ITM0023,Part gadget component,18,289.8,5216.4,PO0226,18,289.8,5216.4,GRN0226,0,grn_not_received,1
INV0227,22-09-2024,V020,Vendor_20,GBP,1,ITM0026,Widget device widget assembly accessory component widget,11,213.6,2349.6,PO0227,11,213.6,2349.6,GRN0227,11,MATCH,0
INV0227,22-09-2024,V020,Vendor_20,GBP,2,ITM0013,Part widget gadget part component,2,121.63,243.26,PO0227,2,121.63,243.26,GRN0227,2,item_not_in_po,1
INV0227,22-09-2024,V020,Vendor_20,GBP,3,ITM0005,Accessory device device widget accessory accessory unit,20,465.03,9300.6,PO0227,20,465.03,9300.6,GRN0227,20,MATCH,0
INV0227_DUP,22-09-2024,V020,Vendor_20,GBP,4,ITM0036,Accessory component widget widget assembly unit,14,241.41,3379.74,PO0227,14,241.41,3379.74,GRN0227,14,duplicate_invoice,1
INV0227,22-09-2024,V020,Vendor_20,GBP,5,ITM0015,Accessory widget part,7,269.42,1885.94,PO0227,7,269.42,1885.94,GRN0227,7,MATCH,0
INV0228,13-07-2024,V001,Vendor_1,EUR,1,ITM0004,Device device module module gadget module,20,491.35,9827.0,PO0228,20,491.35,9827.0,GRN0228,20,currency_mismatch,1
INV0228,13-07-2024,V001,Vendor_1,INR,2,ITM0024,Gadget module widget component unit,8,209.47,1675.76,PO0228,8,209.47,1675.76,GRN0228,8,MATCH,0
INV0228,13-07-2024,V001,Vendor_1,INR,3,ITM0049,Unit accessory widget device part widget gadget,6,144.89,869.34,PO0228,6,144.89,869.34,GRN0228,6,MATCH,0
INV0228,13-07-2024,V001,Vendor_1,INR,4,ITM0021,Unit accessory accessory gadget module,4,330.01,1320.04,PO0228,4,330.01,1320.04,GRN0228,4,item_not_in_po,1
INV0228,13-07-2024,V001,Vendor_1,INR,5,ITM0005,Accessory gadget device part accessory,8,224.55,1796.4,PO0228,8,224.55,1796.4,GRN0228,8,MATCH,0
INV0229,03-06-2024,V012,Vendor_12,GBP,1,ITM0042,Assembly component device assembly,2,176.58,353.16,PO0229,2,176.58,353.16,GRN0229,2,MATCH,0
INV0229,03-06-2024,V012,Vendor_12,USD,2,ITM0027,Assembly widget accessory part assembly component assembly,4,189.33,757.32,PO0229,4,189.33,757.32,GRN0229,4,currency_mismatch,1
INV0229,03-06-2024,V012,Vendor_12,GBP,3,ITM0010,Accessory device unit,15,476.76,7151.4,PO0229,15,476.76,7151.4,GRN0229,15,MATCH,0
INV0229,03-06-2024,V012,Vendor_12,GBP,4,ITM0002,Part component unit component accessory widget,20,195.05,3901.0,PO0229,20,195.05,3901.0,GRN0229,20,MATCH,0
INV0229,03-06-2024,V012,Vendor_12,GBP,5,ITM0002,Module widget gadget gadget module widget,10,20.5,205.0,PO0229,10,20.5,205.0,GRN0229,0,grn_not_received,1
INV0230,27-06-2024,V001,Vendor_1,GBP,1,ITM0017,Gadget widget device unit part part accessory,2,404.66,809.32,PO0230,2,404.66,809.32,GRN0230,2,MATCH,0
INV0230_DUP,27-06-2024,V001,Vendor_1,GBP,2,ITM0036,Accessory accessory component accessory assembly module,19,385.66,7327.54,PO0230,19,385.66,7327.54,GRN0230,19,duplicate_invoice,1
INV0230,27-06-2024,V001,Vendor_1,GBP,3,ITM0017,Accessory assembly accessory component,1,143.95,143.95,PO0230,1,143.95,143.95,GRN0230,1,MATCH,0
INV0230,27-06-2024,V001,Vendor_1,GBP,4,ITM0044,Widget component assembly module module,20,140.76,2815.2,PO0230,20,140.76,2815.2,GRN0230,20,item_not_in_po,1
INV0230,27-06-2024,V001,Vendor_1,GBP,5,ITM0018,Part part unit gadget unit,11,418.82,4607.02,PO0230,11,418.82,4607.02,GRN0230,11,MATCH,0
INV0231,01-04-2024,V015,Vendor_15,INR,1,ITM0002,Widget widget module unit unit module,19,469.72,8924.68,PO0231,19,469.72,8924.68,GRN0231,19,MATCH,0
INV0231,01-04-2024,V015,Vendor_15,INR,2,ITM0018,Assembly accessory module component part component assembly,8,317.02,2536.16,PO0231,8,317.02,2536.16,GRN0231,8,MATCH,0
INV0231,01-04-2024,V015,Vendor_15,INR,3,ITM0010,Unit component unit gadget assembly module component,18,360.09,6481.62,PO0231,18,360.09,6481.62,GRN0231,18,MATCH,0
INV0231_DUP,01-04-2024,V015,Vendor_15,INR,4,ITM0004,Accessory widget part part assembly,2,302.29,604.58,PO0231,2,302.29,604.58,GRN0231,2,duplicate_invoice,1
INV0231,01-04-2024,V015,Vendor_15,INR,5,ITM0023,Widget module assembly,8,106.0,848.0,PO0231,8,106.0,848.0,GRN0231,8,MATCH,0
INV0232,19-10-2024,V012,Vendor_12,INR,1,ITM0005,Part gadget component part module module,12,237.99,2855.88,PO0232,12,237.99,2855.88,GRN0232,12,MATCH,0
INV0232,19-10-2024,V012,Vendor_12,INR,2,ITM0019,Widget module component gadget unit widget gadget,11,257.84,2836.24,PO0232,11,257.84,2836.24,GRN0232,11,MATCH,0
INV0232_DUP,19-10-2024,V012,Vendor_12,INR,3,ITM0050,Part device accessory module unit unit gadget,3,477.81,1433.43,PO0232,3,477.81,1433.43,GRN0232,3,duplicate_invoice,1
INV0232,19-10-2024,V012,Vendor_12,INR,4,ITM0015,Assembly unit assembly module device part assembly,2,305.52,611.04,PO0232,2,305.52,611.04,GRN0232,2,MATCH,0
INV0232,19-10-2024,V012,Vendor_12,INR,5,ITM0043,Assembly component gadget unit accessory component part,12,119.29,1431.48,PO0232,12,119.29,1431.48,GRN0232,12,MATCH,0
INV0233,10-06-2024,V004,Vendor_4,EUR,1,ITM0029,Module module assembly accessory unit unit,15,394.22,5913.3,PO0233,15,394.22,5913.3,GRN0233,15,MATCH,0
INV0233,10-06-2024,V004,Vendor_4,EUR,2,ITM0015,Part accessory accessory component accessory device unit,20,133.84,2676.8,PO0233,20,133.84,2676.8,GRN0233,20,MATCH,0
INV0233,10-06-2024,V004,Vendor_4,EUR,3,ITM0019,Component widget module accessory unit,7,450.44,3153.08,PO0233,7,450.44,3153.08,GRN0233,7,MATCH,0
INV0233,10-06-2024,V004,Vendor_4,EUR,4,ITM0030,Gadget module device,16,372.71,5963.36,PO0233,16,372.71,5963.36,GRN0233,16,MATCH,0
INV0233,10-06-2024,V004,Vendor_4,EUR,5,ITM0009,Part widget gadget,3,70.53,211.59,PO0233,3,70.53,211.59,GRN0233,3,MATCH,0
INV0234_DUP,28-09-2024,V013,Vendor_13,INR,1,ITM0023,Module unit device gadget,11,297.78,3275.58,PO0234,11,297.78,3275.58,GRN0234,11,duplicate_invoice,1
INV0234,28-09-2024,V013,Vendor_13,INR,2,ITM0040,Accessory widget device,12,475.21,5702.52,PO0234,12,475.21,5702.52,GRN0234,12,item_not_in_po,1
INV0234,28-09-2024,V013,Vendor_13,INR,3,ITM0027,Device module device device device device,19,458.59,8713.21,PO0234,19,458.59,8713.21,GRN0234,19,MATCH,0
INV0234,28-09-2024,V013,Vendor_13,INR,4,ITM0033,Gadget widget unit,15,192.79,2891.85,PO0234,15,192.79,2891.85,GRN0234,15,MATCH,0
INV0234,28-09-2024,V013,Vendor_13,INR,5,ITM0029,Assembly unit accessory widget,10,249.18,2491.8,PO0234,10,249.18,2491.8,GRN0234,10,MATCH,0
INV0235,25-01-2024,V019,Vendor_19,INR,1,ITM0019,Module device accessory widget accessory,7,218.12,1526.84,PO0235,7,218.12,1526.84,GRN0235,7,MATCH,0
INV0235,25-01-2024,V019,Vendor_19,INR,2,ITM0018,Part component module gadget component assembly component,6,147.8,886.8,PO0235,6,147.8,886.8,GRN0235,6,MATCH,0
INV0235,25-01-2024,V019,Vendor_19,INR,3,ITM0017,Device accessory unit gadget gadget part device,1,301.2,301.2,PO0235,1,301.2,301.2,GRN0235,1,MATCH,0
INV0235,25-01-2024,V019,Vendor_19,INR,4,ITM0003,Assembly gadget assembly part module component accessory,14,367.38,5143.32,PO0235,14,367.38,5143.32,GRN0235,14,MATCH,0
INV0235,25-01-2024,V019,Vendor_19,INR,5,ITM0034,Part component widget device,4,224.98,899.92,PO0235,4,224.98,899.92,GRN0235,4,MATCH,0
INV0236,09-08-2024,V016,Vendor_16,GBP,1,ITM0006,Accessory device gadget module,3,373.42,1120.26,PO0236,3,373.42,1120.26,GRN0236,3,MATCH,0
INV0236,09-08-2024,V016,Vendor_16,GBP,2,ITM0015,Component assembly component,17,337.68,5740.56,PO0236,17,337.68,5740.56,GRN0236,17,MATCH,0
INV0236,09-08-2024,V016,Vendor_16,GBP,3,ITM0005,Accessory widget widget device assembly,7,421.51,2950.57,PO0236,7,421.51,2950.57,GRN0236,7,MATCH,0
INV0236,09-08-2024,V016,Vendor_16,GBP,4,ITM0043,Accessory unit component,19,191.22,3633.18,PO0236,19,191.22,3633.18,GRN0236,19,item_not_in_po,1
INV0236,09-08-2024,V016,Vendor_16,GBP,5,ITM0015,Component gadget part device,10,70.24,702.4,PO0236,10,70.24,702.4,GRN0236,10,MATCH,0
INV0237,21-11-2024,V003,Vendor_3,EUR,1,ITM0001,Widget unit gadget gadget module component,13,317.36,4125.68,PO0237,13,317.36,4125.68,GRN0237,13,item_not_in_po,1
INV0237,21-11-2024,V003,Vendor_3,EUR,2,ITM0016,Assembly unit gadget component component,10,335.65,3356.5,PO0237,10,335.65,3356.5,GRN0237,10,MATCH,0
INV0237,21-11-2024,V003,Vendor_3,EUR,3,ITM0032,Unit assembly component gadget accessory accessory,10,212.7,2127.0,PO0237,10,212.7,2127.0,GRN0237,10,MATCH,0
INV0237,21-11-2024,V003,Vendor_3,EUR,4,ITM0029,Component module gadget accessory unit,12,350.0,4200.0,PO0237,12,350.0,4200.0,GRN0237,12,MATCH,0
INV0237,21-11-2024,V003,Vendor_3,EUR,5,ITM0046,Device assembly part assembly,14,345.17,4832.38,PO0237,14,345.17,4832.38,GRN0237,14,MATCH,0
INV0238,15-01-2024,V010,Vendor_10,GBP,1,ITM0033,Accessory part widget device,9,339.12,3052.08,PO0238,9,339.12,3052.08,GRN0238,9,item_not_in_po,1
INV0238,15-01-2024,V010,Vendor_10,GBP,2,ITM0027,Part module component widget assembly gadget,2,182.28,315.42,PO0238,2,157.71,315.42,GRN0238,2,price_mismatch,1
INV0238,15-01-2024,V010,Vendor_10,GBP,3,ITM0027,Unit gadget gadget unit,20,307.32,6146.4,PO0238,20,307.32,6146.4,GRN0238,20,item_not_in_po,1
INV0238,15-01-2024,V010,Vendor_10,GBP,4,ITM0009,Assembly accessory widget module part component module,18,36.42,655.56,PO0238,18,36.42,655.56,GRN0238,18,MATCH,0
INV0238,15-01-2024,V010,Vendor_10,GBP,5,ITM0004,Gadget assembly accessory part module device component,6,455.77,2734.62,PO0238,6,455.77,2734.62,GRN0238,0,grn_not_received,1
INV0239,18-06-2024,V014,Vendor_14,EUR,1,ITM0036,Accessory widget widget accessory,4,253.24,1012.96,PO0239,4,253.24,1012.96,GRN0239,4,MATCH,0
INV0239,18-06-2024,V014,Vendor_14,EUR,2,ITM0032,Gadget component component,8,21.72,173.76,PO0239,8,21.72,173.76,GRN0239,8,MATCH,0
INV0239,18-06-2024,V014,Vendor_14,EUR,3,ITM0048,Part module module,9,481.36,3885.12,PO0239,9,431.68,3885.12,GRN0239,9,price_mismatch,1
INV0239,18-06-2024,V014,Vendor_14,EUR,4,ITM0005,Assembly device device,1,12.3,12.3,PO0239,1,12.3,12.3,GRN0239,1,MATCH,0
INV0239_DUP,18-06-2024,V014,Vendor_14,EUR,5,ITM0035,Accessory widget unit module part part part,14,258.62,3620.68,PO0239,14,258.62,3620.68,GRN0239,14,duplicate_invoice,1
INV0240,12-01-2024,V010,Vendor_10,GBP,1,ITM0030,Widget accessory unit module,16,51.07,714.98,PO0240,14,51.07,714.98,GRN0240,14,quantity_mismatch,1
INV0240,12-01-2024,V010,Vendor_10,GBP,2,ITM0027,Component component device assembly module accessory device,14,382.54,4590.48,PO0240,12,382.54,4590.48,GRN0240,12,quantity_mismatch,1
INV0240,12-01-2024,V010,Vendor_10,GBP,3,ITM0046,Assembly unit widget,8,226.31,1810.48,PO0240,8,226.31,1810.48,GRN0240,8,MATCH,0
INV0240,12-01-2024,V010,Vendor_10,GBP,4,ITM0031,Widget component gadget unit widget unit gadget,16,298.74,4779.84,PO0240,16,298.74,4779.84,GRN0240,16,MATCH,0
INV0240,12-01-2024,V010,Vendor_10,GBP,5,ITM0006,Module part assembly part,8,34.17,273.36,PO0240,8,34.17,273.36,GRN0240,8,MATCH,0
INV0241,09-09-2024,V009,Vendor_9,INR,1,ITM0020,Part widget device unit part,9,346.75,3120.75,PO0241,9,346.75,3120.75,GRN0241,9,MATCH,0
INV0241,09-09-2024,V009,Vendor_9,INR,2,ITM0049,Part assembly component unit component device assembly,3,461.01,1383.03,PO0241,3,461.01,1383.03,GRN0241,3,MATCH,0
INV0241,09-09-2024,V009,Vendor_9,INR,3,ITM0028,Module device gadget,4,87.27,349.08,PO0241,4,87.27,349.08,GRN0241,4,MATCH,0
INV0241,09-09-2024,V009,Vendor_9,INR,4,ITM0029,Widget module gadget,17,246.16,4184.72,PO0241,17,246.16,4184.72,GRN0241,17,MATCH,0
INV0241,09-09-2024,V009,Vendor_9,INR,5,ITM0048,Module widget gadget accessory device part component,11,309.47,3404.17,PO0241,11,309.47,3404.17,GRN0241,11,MATCH,0
INV0242,09-07-2024,V019,Vendor_19,EUR,1,ITM0010,Assembly gadget unit device assembly,9,238.69,2148.21,PO0242,9,238.69,2148.21,GRN0242,9,MATCH,0
INV0242,09-07-2024,V019,Vendor_19,EUR,2,ITM0014,Accessory device part gadget assembly,16,9.86,157.76,PO0242,16,9.86,157.76,GRN0242,16,MATCH,0
INV0242,09-07-2024,V019,Vendor_19,EUR,3,ITM0027,Gadget widget accessory component,7,103.64,725.48,PO0242,7,103.64,725.48,GRN0242,7,MATCH,0
INV0242,09-07-2024,V019,Vendor_19,EUR,4,ITM0007,Assembly widget unit unit widget unit part,12,316.27,3795.24,PO0242,12,316.27,3795.24,GRN0242,12,MATCH,0
INV0242,09-07-2024,V019,Vendor_19,EUR,5,ITM0013,Component accessory module device module,13,467.48,6077.24,PO0242,13,467.48,6077.24,GRN0242,13,MATCH,0
INV0243,14-10-2024,V018,Vendor_18,EUR,1,ITM0005,Gadget device component component widget part unit,13,168.43,2189.59,PO0243,13,168.43,2189.59,GRN0243,13,MATCH,0
INV0243,14-10-2024,V018,Vendor_18,EUR,2,ITM0050,Unit accessory device unit accessory gadget widget,8,494.6,3956.8,PO0243,8,494.6,3956.8,GRN0243,8,MATCH,0
INV0243,14-10-2024,V018,Vendor_18,EUR,3,ITM0006,Gadget gadget part component accessory widget assembly,15,215.58,3233.7,PO0243,15,215.58,3233.7,GRN0243,15,MATCH,0
INV0243,14-10-2024,V018,Vendor_18,EUR,4,ITM0031,Component device component module device,16,180.72,2891.52,PO0243,16,180.72,2891.52,GRN0243,16,MATCH,0
INV0243,14-10-2024,V018,Vendor_18,EUR,5,ITM0034,Assembly part part accessory accessory,9,357.12,3214.08,PO0243,9,357.12,3214.08,GRN0243,9,MATCH,0
INV0244,11-08-2024,V018,Vendor_18,INR,1,ITM0032,Device unit module module widget,12,428.41,5140.92,PO0244,12,428.41,5140.92,GRN0244,12,MATCH,0
INV0244,11-08-2024,V018,Vendor_18,INR,2,ITM0050,Device gadget unit accessory accessory,13,190.23,2472.99,PO0244,13,190.23,2472.99,GRN0244,13,MATCH,0
INV0244,11-08-2024,V018,Vendor_18,INR,3,ITM0048,Gadget module gadget,19,158.64,3014.16,PO0244,19,158.64,3014.16,GRN0244,0,grn_not_received,1
INV0244_DUP,11-08-2024,V018,Vendor_18,INR,4,ITM0007,Accessory assembly widget component unit,16,202.16,3234.56,PO0244,16,202.16,3234.56,GRN0244,16,duplicate_invoice,1
INV0244,11-08-2024,V018,Vendor_18,INR,5,ITM0045,Component widget unit widget device,16,498.63,7978.08,PO0244,16,498.63,7978.08,GRN0244,16,MATCH,0
INV0245,19-11-2024,V015,Vendor_15,INR,1,ITM0012,Device unit assembly widget module unit,5,354.29,1771.45,PO0245,5,354.29,1771.45,GRN0245,5,MATCH,0
INV0245,19-11-2024,V015,Vendor_15,EUR,2,ITM0012,Widget part gadget module,2,160.55,321.1,PO0245,2,160.55,321.1,GRN0245,2,currency_mismatch,1
INV0245,19-11-2024,V015,Vendor_15,INR,3,ITM0035,Accessory gadget unit widget part,11,449.38,4943.18,PO0245,11,449.38,4943.18,GRN0245,11,MATCH,0
INV0245,19-11-2024,V015,Vendor_15,INR,4,ITM0011,Device module widget unit module device widget,7,413.4,2893.8,PO0245,7,413.4,2893.8,GRN0245,7,MATCH,0
INV0245,19-11-2024,V015,Vendor_15,INR,5,ITM0033,Device widget module component,7,345.91,2421.37,PO0245,7,345.91,2421.37,GRN0245,7,MATCH,0
INV0246,28-07-2024,V006,Vendor_6,USD,1,ITM0020,Unit gadget assembly part widget,15,48.64,729.6,PO0246,15,48.64,729.6,GRN0246,15,MATCH,0
INV0246,28-07-2024,V006,Vendor_6,USD,2,ITM0006,Device gadget unit accessory,6,395.42,2372.52,PO0246,6,395.42,2372.52,GRN0246,6,MATCH,0
INV0246,28-07-2024,V006,Vendor_6,USD,3,ITM0014,Assembly part accessory component device,7,374.97,2624.79,PO0246,7,374.97,2624.79,GRN0246,7,MATCH,0
INV0246,28-07-2024,V006,Vendor_6,USD,4,ITM0048,Component module component component,19,161.19,3062.61,PO0246,19,161.19,3062.61,GRN0246,19,MATCH,0
INV0246,28-07-2024,V006,Vendor_6,USD,5,ITM0015,Component gadget accessory component,15,135.95,2039.25,PO0246,15,135.95,2039.25,GRN0246,15,MATCH,0
INV0247,07-09-2024,V012,Vendor_12,GBP,1,ITM0023,Assembly unit part widget part module assembly,7,496.91,3478.37,PO0247,7,496.91,3478.37,GRN0247,7,MATCH,0
INV0247,07-09-2024,V012,Vendor_12,GBP,2,ITM0028,Unit device component module accessory,18,415.78,7484.04,PO0247,18,415.78,7484.04,GRN0247,18,MATCH,0
INV0247,07-09-2024,V012,Vendor_12,GBP,3,ITM0018,Assembly gadget gadget,9,20.57,185.13,PO0247,9,20.57,185.13,GRN0247,9,MATCH,0
INV0247,07-09-2024,V012,Vendor_12,GBP,4,ITM0008,Unit gadget gadget unit module module unit,2,164.57,329.14,PO0247,2,164.57,329.14,GRN0247,2,MATCH,0
INV0247,07-09-2024,V012,Vendor_12,GBP,5,ITM0007,Part widget module module unit,4,97.62,390.48,PO0247,4,97.62,390.48,GRN0247,4,MATCH,0
INV0248,02-07-2024,V010,Vendor_10,EUR,1,ITM0030,Gadget widget part assembly unit module module,8,130.02,1040.16,PO0248,8,130.02,1040.16,GRN0248,8,MATCH,0
INV0248,02-07-2024,V010,Vendor_10,EUR,2,ITM0024,Module device component accessory part device accessory,17,58.39,992.63,PO0248,17,58.39,992.63,GRN0248,17,MATCH,0
INV0248,02-07-2024,V010,Vendor_10,EUR,3,ITM0028,Accessory module widget assembly accessory,20,482.79,9655.8,PO0248,20,482.79,9655.8,GRN0248,20,MATCH,0
INV0248,02-07-2024,V010,Vendor_10,USD,4,ITM0034,Accessory unit gadget unit,2,485.31,970.62,PO0248,2,485.31,970.62,GRN0248,2,currency_mismatch,1
INV0248_DUP,02-07-2024,V010,Vendor_10,EUR,5,ITM0020,Part assembly gadget widget,5,104.2,521.0,PO0248,5,104.2,521.0,GRN0248,5,duplicate_invoice,1
INV0249,29-03-2024,V010,Vendor_10,GBP,1,ITM0006,Component gadget widget component,18,423.61,7624.98,PO0249,18,423.61,7624.98,GRN0249,18,MATCH,0
INV0249,29-03-2024,V010,Vendor_10,GBP,2,ITM0024,Assembly module assembly,13,350.9,4561.7,PO0249,13,350.9,4561.7,GRN0249,0,grn_not_received,1
INV0249,29-03-2024,V010,Vendor_10,GBP,3,ITM0031,Part device device widget gadget device,5,202.94,1014.7,PO0249,5,202.94,1014.7,GRN0249,5,MATCH,0
INV0249,29-03-2024,V010,Vendor_10,GBP,4,ITM0021,Part device module module widget,16,336.59,5385.44,PO0249,16,336.59,5385.44,GRN0249,16,MATCH,0
INV0249,29-03-2024,V010,Vendor_10,GBP,5,ITM0038,Gadget unit device,12,184.33,2211.96,PO0249,12,184.33,2211.96,GRN0249,12,MATCH,0
INV0250,13-09-2024,V001,Vendor_1,INR,1,ITM0005,Gadget gadget gadget module,11,195.11,2146.21,PO0250,11,195.11,2146.21,GRN0250,11,MATCH,0
INV0250,13-09-2024,V001,Vendor_1,INR,2,ITM0012,Gadget component device assembly component accessory,6,85.95,515.7,PO0250,6,85.95,515.7,GRN0250,6,MATCH,0
INV0250,13-09-2024,V001,Vendor_1,INR,3,ITM0044,Part assembly widget device widget part part,1,84.64,84.64,PO0250,1,84.64,84.64,GRN0250,1,MATCH,0
INV0250,13-09-2024,V001,Vendor_1,INR,4,ITM0009,Assembly device widget unit device module widget,14,133.03,1862.42,PO0250,14,133.03,1862.42,GRN0250,14,MATCH,0
INV0250,13-09-2024,V001,Vendor_1,INR,5,ITM0041,Unit part assembly,12,391.6,4699.2,PO0250,12,391.6,4699.2,GRN0250,12,MATCH,0
INV0251,30-12-2024,V011,Vendor_11,GBP,1,ITM0008,Accessory assembly module device,5,8.44,42.2,PO0251,5,8.44,42.2,GRN0251,5,MATCH,0
INV0251,30-12-2024,V011,Vendor_11,GBP,2,ITM0046,Component assembly unit part module assembly widget,16,232.82,3725.12,PO0251,16,232.82,3725.12,GRN0251,16,MATCH,0
INV0251,30-12-2024,V011,Vendor_11,GBP,3,ITM0004,Device component module component part assembly gadget,12,242.69,2537.28,PO0251,12,211.44,2537.28,GRN0251,12,price_mismatch,1
INV0251,30-12-2024,V011,Vendor_11,GBP,4,ITM0029,Component widget gadget device assembly,13,128.07,1664.91,PO0251,13,128.07,1664.91,GRN0251,13,MATCH,0
INV0251,30-12-2024,V011,Vendor_11,GBP,5,ITM0006,Widget device unit module component accessory device,8,459.79,3678.32,PO0251,8,459.79,3678.32,GRN0251,8,MATCH,0
INV0252,25-09-2024,V019,Vendor_19,INR,1,ITM0003,Component widget unit,4,194.05,776.2,PO0252,4,194.05,776.2,GRN0252,4,MATCH,0
INV0252,25-09-2024,V019,Vendor_19,INR,2,ITM0047,Module unit component,13,16.08,209.04,PO0252,13,16.08,209.04,GRN0252,13,MATCH,0
INV0252,25-09-2024,V019,Vendor_19,INR,3,ITM0048,Device device widget accessory accessory,7,287.59,2013.13,PO0252,7,287.59,2013.13,GRN0252,7,MATCH,0
INV0252,25-09-2024,V019,Vendor_19,INR,4,ITM0020,Assembly part component part module assembly device,14,141.02,1974.28,PO0252,14,141.02,1974.28,GRN0252,14,MATCH,0
INV0252,25-09-2024,V019,Vendor_19,INR,5,ITM0045,Component device unit accessory,10,139.98,1399.8,PO0252,10,139.98,1399.8,GRN0252,10,MATCH,0
INV0253,27-07-2024,V007,Vendor_7,USD,1,ITM0027,Component assembly part unit,4,114.56,458.24,PO0253,4,114.56,458.24,GRN0253,4,MATCH,0
INV0253,27-07-2024,V007,Vendor_7,USD,2,ITM0002,Gadget unit device unit assembly,14,319.21,4468.94,PO0253,14,319.21,4468.94,GRN0253,14,MATCH,0
INV0253,27-07-2024,V007,Vendor_7,USD,3,ITM0022,Module accessory widget module module module assembly,16,109.27,1748.32,PO0253,16,109.27,1748.32,GRN0253,16,MATCH,0
INV0253_DUP,27-07-2024,V007,Vendor_7,USD,4,ITM0045,Device component widget part,3,317.54,952.62,PO0253,3,317.54,952.62,GRN0253,3,duplicate_invoice,1
